 t,px,py,pz,vx,vy,vz
 4.5291000000000000E+07, 3.5995167419409945E+01, 3.1064982218581083E+01,-1.2675448389340110E+01,-2.2885618897581896E-03,-1.9751022014450714E-03, 8.0590118616306558E-04
 4.5656250000000000E+07, 3.2895837548548762E+01, 3.4274678958322298E+01,-1.1880209704371204E+01,-3.8067856463166582E-03,-3.9663484992012018E-03, 1.3748065149910540E-03
 4.6021500000000000E+07, 2.9147429582939711E+01, 3.7234458750443189E+01,-1.0872440809780439E+01,-5.2810213828270204E-03,-6.7462543233717653E-03, 1.9699024312448709E-03
 4.6386750000000000E+07, 2.4341940507477815E+01, 4.0007809646308878E+01,-9.5238801703590017E+00,-5.9351911301977790E-03,-9.7549329265046881E-03, 2.3221669239893395E-03
 4.6752000000000000E+07, 1.8220237077410584E+01, 4.2328489366405961E+01,-7.7353004833017458E+00,-5.7394679997739301E-03,-1.3333690948426702E-02, 2.4366592708932907E-03
 4.7117250000000000E+07, 9.9744834397194513E+00, 4.3587944446970035E+01,-5.2451678969836051E+00,-4.2176276231866410E-03,-1.8430800918010880E-02, 2.2178757571020701E-03
 4.7482500000000000E+07,-2.8806908288930277E-01, 4.2542198640786069E+01,-2.0201531617284432E+00, 1.5754070116233513E-04,-2.3265696324073191E-02, 1.1047917477360974E-03
 4.7847750000000000E+07,-1.1784033681702619E+01, 3.7530224106570209E+01, 1.7831526373044975E+00, 7.7656944579154877E-03,-2.4732469477005817E-02,-1.1751000486899641E-03
 4.8213000000000000E+07,-2.2502065854572052E+01, 2.7083281936544079E+01, 5.6105217223711215E+00, 1.6709636110758694E-02,-2.0111566145505008E-02,-4.1662741980323615E-03
 4.8578250000000000E+07,-2.9085640425271258E+01, 1.0398096026034969E+01, 8.4510839167692051E+00, 1.9156871428037719E-02,-6.8485680822097323E-03,-5.5661943713104685E-03
 4.8943500000000000E+07,-2.6961682743203628E+01,-9.4508380414139310E+00, 8.7501180577172040E+00, 5.8169011914577014E-03, 2.0389896130363822E-03,-1.8878114040623457E-03
 4.9308750000000000E+07,-1.5070170283615356E+01,-2.5677609370442539E+01, 5.8517280511026337E+00,-5.8450080830291587E-03,-9.9591332744447328E-03, 2.2696092422771156E-03
 4.9674000000000000E+07, 1.5659839566117533E+00,-3.2976489590225526E+01, 1.0560632815751196E+00, 1.1239565935574978E-03,-2.3668277539386894E-02, 7.5797027391552271E-04
 5.0039250000000000E+07, 1.7386318753609125E+01,-3.2018493231313158E+01,-3.8744577975808627E+00, 1.3097643742166905E-02,-2.4120506672389651E-02,-2.9187471278956413E-03
 5.0404500000000000E+07, 2.9250453403381673E+01,-2.6190550893414763E+01,-7.8085981131684790E+00, 1.8922878542625199E-02,-1.6943348080315043E-02,-5.0515850693301258E-03
 5.0769750000000000E+07, 3.6968591077593764E+01,-1.8694333368899770E+01,-1.0544254421941149E+01, 1.9660376411332149E-02,-9.9418890490056231E-03,-5.6075713157989673E-03
 5.1135000000000000E+07, 4.1504359261190444E+01,-1.1325513319899780E+01,-1.2286546165237789E+01, 1.8436558516699356E-02,-5.0308809187963174E-03,-5.4577791676776602E-03
