 t,a,e,inc,omega,varpi,f
 6.9000000000000000E+03,-1.4586409402950315E-03, 1.9968830033401882E+04, 3.1799818206352373E-02, 2.3756371454000149E+00, 3.6890150240778352E-01, 5.7644944976932644E-03
 7.0000000000000000E+03,-1.6438025604699092E-03, 1.8810560535568795E+04, 3.1798294115185852E-02, 2.3755515564798144E+00, 4.2026446796845249E+00, 1.0901661123144508E-02
 7.1000000000000000E+03,-1.4872663163106479E-03, 1.9778124268282230E+04, 3.1807591018142123E-02, 2.3754959699298572E+00, 1.7782451041849765E+00, 4.5869872056161609E-02
 7.2000000000000000E+03,-1.5494609461316107E-03, 1.9398091478080074E+04, 3.2311496625984690E-02, 2.3856260384299861E+00,-7.4384997348084791E-01,-1.2022342587999280E-02
 7.3000000000000000E+03,-1.6115459395332080E-03, 1.9019439724931126E+04, 3.2426640511094798E-02, 2.3881038806700787E+00, 3.1226400061486621E+00, 4.1523763173615343E-02
 7.4000000000000000E+03,-1.4571972819233956E-03, 2.0001088523776016E+04, 3.2423949692885333E-02, 2.3880531983361504E+00, 6.2351941921556331E-01, 1.3808235598361689E-02
 7.5000000000000000E+03,-1.6356717531875872E-03, 1.8878373639866855E+04, 3.2422517982374562E-02, 2.3879749763834068E+00, 4.4303766732192891E+00, 4.5154378955477642E-03
 7.6000000000000000E+03,-1.5109580161072084E-03, 1.9644891175851426E+04, 3.2441517331009390E-02, 2.3877240643798396E+00, 2.0023379790149001E+00, 4.8025870411779074E-02
 7.7000000000000000E+03,-1.5316892408064318E-03, 1.9525806909669234E+04, 3.2724250869852138E-02, 2.3915915943418917E+00,-5.3161257979838572E-01,-1.0316848023960512E-02
 7.8000000000000000E+03,-1.6257222330185964E-03, 1.8951264425514782E+04, 3.2794455960227967E-02, 2.3940312840283755E+00, 3.3198866905512125E+00, 3.6322142801443053E-02
 7.9000000000000000E+03,-1.4597884622869867E-03, 1.9999018549921093E+04, 3.2791516044239778E-02, 2.3939902932161354E+00, 8.2343073381634757E-01, 2.0026482562798972E-02
 8.0000000000000000E+03,-1.6263055982452404E-03, 1.8947493886099361E+04, 3.2789937036097144E-02, 2.3939231114979744E+00, 4.6109092391763706E+00, 2.1549968931996519E-04
 8.1000000000000000E+03,-1.5300656944276418E-03, 1.9536860668166897E+04, 3.2811089815710223E-02, 2.3936314390387641E+00, 2.1794275450772225E+00, 4.8653293542937778E-02
 8.2000000000000000E+03,-1.5174604353485927E-03, 1.9625337941204412E+04, 3.2926922339614591E-02, 2.3945593340909208E+00,-3.5963141126517817E-01,-8.1052514887957235E-03
 8.3000000000000000E+03,-1.6348483444542788E-03, 1.8906308839436162E+04, 3.2966460313545477E-02, 2.3968765328623065E+00, 3.4807722524133116E+00, 3.1677967927477214E-02
 8.4000000000000000E+03,-1.4634614947812083E-03, 1.9982234207383568E+04, 3.2962970340910919E-02, 2.3968589977928416E+00, 9.8943345037692754E-01, 2.5168462869718800E-02
 8.5000000000000000E+03,-1.6161415781349151E-03, 1.9014866442411578E+04, 3.2961114968228546E-02, 2.3968030048057440E+00, 4.7636831424933508E+00,-3.0495536273396381E-03
 8.6000000000000000E+03,-1.5462613717572551E-03, 1.9441712891298004E+04, 3.2976929400316164E-02, 2.3965676626438670E+00, 2.3311937910874887E+00, 4.8650121928494973E-02
 8.7000000000000000E+03,-1.5052943324312597E-03, 1.9708608992842532E+04, 3.3031389945934353E-02, 2.3967902037377349E+00,-2.0872970230479515E-01,-5.5284384612301687E-03
 8.8000000000000000E+03,-1.6408114716702042E-03, 1.8875910027055234E+04, 3.3049931474963483E-02, 2.3989759753754383E+00, 3.6226863667224114E+00, 2.7287358730174013E-02
 8.9000000000000000E+03,-1.4681252795956602E-03, 1.9954456979774899E+04, 3.3045511656403355E-02, 2.3990024510210839E+00, 1.1379924465492384E+00, 2.9689012551515216E-02
 9.0000000000000000E+03,-1.6051049201268386E-03, 1.9083898586598156E+04, 3.3043337468543668E-02, 2.3989556446750298E+00, 4.9026783892130297E+00,-5.6429728929800757E-03
 9.1000000000000000E+03,-1.5609186610176147E-03, 1.9353492857712212E+04, 3.3053557381335710E-02, 2.3987734232744979E+00, 2.4704043128906323E+00, 4.8136672225254494E-02
 9.2000000000000000E+03,-1.4946283551259937E-03, 1.9780619946592789E+04, 3.3085166758124653E-02, 2.3988423569225690E+00,-6.7722478285332954E-02,-2.5826780964490711E-03
 9.3000000000000000E+03,-1.6443891384537131E-03, 1.8857011282309952E+04, 3.3088408402841989E-02, 2.4009176552641422E+00, 3.7556760585371380E+00, 2.2979883938441276E-02
 9.4000000000000000E+03,-1.4739431694890247E-03, 1.9916416810866824E+04, 3.3082504266207367E-02, 2.4010212095809851E+00, 1.2785438392628883E+00, 3.3775815219388203E-02
 9.5000000000000000E+03,-1.5931505022348119E-03, 1.9156653066287865E+04, 3.3080023983811997E-02, 2.4009807159912238E+00, 5.0360641835982980E+00,-7.6841320307953565E-03
 9.6000000000000000E+03,-1.5746680458882329E-03, 1.9269710371839992E+04, 3.3086173147559579E-02, 2.4008345828646047E+00, 2.6043953553478216E+00, 4.7115069532836583E-02
 9.7000000000000000E+03,-1.4851973195019624E-03, 1.9843499840365701E+04, 3.3107495621481915E-02, 2.4008776257359186E+00, 7.0110796351233517E-02, 7.5809873883192101E-04
 9.8000000000000000E+03,-1.6458775762464256E-03, 1.8848406025724475E+04, 3.3099193976751248E-02, 2.4028787144569499E+00, 3.8859595737210926E+00, 1.8654382736382025E-02
 9.9000000000000000E+03,-1.4810180540869469E-03, 1.9868126092740888E+04, 3.3090935784082426E-02, 2.4031187052942369E+00, 1.4171747497335445E+00, 3.7520733804310535E-02
 1.0000000000000000E+04,-1.5801563031518624E-03, 1.9234580809788320E+04, 3.3088197700876482E-02, 2.4030816498787178E+00, 5.1694819031656127E+00,-9.2178404978734054E-03
 1.0100000000000000E+04,-1.5878173930059512E-03, 1.9188794402915530E+04, 3.3091545700349612E-02, 2.4029592209082846E+00, 2.7385330649903525E+00, 4.5565040094546636E-02
 1.0200000000000000E+04,-1.4768508303783839E-03, 1.9898104272006862E+04, 3.3107350817359764E-02, 2.4030087889855727E+00, 2.1005552335970945E-01, 4.5446063760876806E-03
 1.0300000000000000E+04,-1.6453009739267077E-03, 1.8849881639332205E+04, 3.3091596771589418E-02, 2.4050026855479496E+00, 4.0186438819159145E+00, 1.4221782066117288E-02
 1.0400000000000000E+04,-1.4894401574967783E-03, 1.9808938431021663E+04, 3.3079488449791798E-02, 2.4054996983128802E+00, 1.5592453885875472E+00, 4.0982367105031878E-02
 1.0500000000000000E+04,-1.5658515276794243E-03, 1.9319345639440573E+04, 3.3076566717300512E-02, 2.4054636588602030E+00, 5.3083605029334215E+00,-1.0247620401845476E-02
 1.0600000000000000E+04,-1.6005390201580508E-03, 1.9109315291676507E+04, 3.3077970415679961E-02, 2.4053566518780167E+00, 2.8783376288221012E+00, 4.3431706473942011E-02
 1.0700000000000000E+04,-1.4694785261141719E-03, 1.9944544423838379E+04, 3.3090434055758483E-02, 2.4054228231703902E+00, 3.5798571300496951E-01, 8.8727353852016272E-03
 1.0800000000000000E+04,-1.6424295865936195E-03, 1.8862086339763908E+04, 3.3076312698397968E-02, 2.4076170236377177E+00, 4.1596596312623015E+00, 9.5644446122947497E-03
 1.0900000000000000E+04,-1.4992939928087270E-03, 1.9737319662007976E+04, 3.3057213511584999E-02, 2.4086500419465287E+00, 1.7114951018440263E+00, 4.4219882109055933E-02
 1.1000000000000000E+04,-1.5496827396988672E-03, 1.9413534433975296E+04, 3.3054208820366512E-02, 2.4086131448967487E+00, 5.4600897879295065E+00,-1.0742233347322109E-02
 1.1100000000000000E+04,-1.6129351847032078E-03, 1.9029384131012186E+04, 3.3054264564613418E-02, 2.4085154860168005E+00, 3.0317468558874729E+00, 4.0598197620767960E-02
 1.1200000000000000E+04,-1.4629469616653441E-03, 1.9982254426383101E+04, 3.3064599970809086E-02, 2.4086063260715789E+00, 5.2285310646029615E-01, 1.3928018542931095E-02
 1.1300000000000000E+04,-1.6366278217031351E-03, 1.8886959615169271E+04, 3.3075879540192352E-02, 2.4118670259355253E+00, 4.3183713877375176E+00, 4.4898220433718132E-03
 1.1400000000000000E+04,-1.5106152440234560E-03, 1.9650262251170901E+04, 3.3040516088400418E-02, 2.4141417179460789E+00, 1.8852250624600462E+00, 4.7327069034788366E-02
 1.1500000000000000E+04,-1.5305245269691327E-03, 1.9521777870254780E+04, 3.3037572118735127E-02, 2.4141023952523866E+00,-6.4549944724871944E-01,-1.0619575167007294E-02
 1.1600000000000000E+04,-1.6250078770281289E-03, 1.8945965632747746E+04, 3.3036770206678473E-02, 2.4140086734209669E+00, 3.2132079145119912E+00, 3.6820336624670540E-02
 1.1700000000000000E+04,-1.4570759902719488E-03, 2.0009200789755851E+04, 3.3045871233222043E-02, 2.4141449544452307E+00, 7.2145780608953336E-01, 2.0081825273287706E-02
 1.1800000000000000E+04,-1.6262991356870613E-03, 1.8930474385034282E+04, 3.3104573156290500E-02, 2.4213111755523071E+00, 4.5127792854396578E+00,-1.2656083633447292E-03
 1.1900000000000000E+04,-1.5241448936992364E-03, 1.9539101148960617E+04, 3.3031446776134996E-02, 2.4258642688425844E+00, 2.1012924144736220E+00, 5.0335844350966386E-02
 1.2000000000000000E+04,-1.5064632119159906E-03, 1.9653197179661023E+04, 3.3028774583455427E-02, 2.4258207034943466E+00,-4.1839119050836926E-01,-9.5009363533973823E-03
 1.2100000000000000E+04,-1.6363881095382146E-03, 1.8857039806635017E+04, 3.3027623548470927E-02, 2.4257244338687443E+00, 3.4478584409187292E+00, 3.1469601129168266E-02
 1.2200000000000000E+04,-1.4526831052456477E-03, 2.0015324570411023E+04, 3.3036235525444928E-02, 2.4259789799138791E+00, 9.8267976851738426E-01, 2.8006446882498735E-02
 1.2300000000000000E+04,-1.6076177543786242E-03, 1.9013678322326043E+04, 3.3055160180377331E-02, 2.4363689071626644E+00, 4.7734585649873669E+00,-7.6406780981604430E-03
 1.2400000000000000E+04,-1.5465132027001167E-03, 1.9371655760119822E+04, 3.3025815828831483E-02, 2.4392309468822306E+00, 2.3855161192453442E+00, 5.2135293147838532E-02
