 t,px,py,pz,vx,vy,vz
 9.6000000000000000E+03,-1.4740262201340881E+01,-2.5412869417574406E+01, 6.9083904625668513E+00, 1.0054057978605326E+00,-7.4230844809968854E-01,-2.1516219870530398E-01
 9.7000000000000000E+03, 3.9924988489720867E+01, 2.1961164756188431E+01,-1.3864423266959038E+01,-3.1719071346341027E-01, 7.3946242479858681E-01, 1.5631735710840179E-02
 9.8000000000000000E+03,-2.7428298149495294E+01, 2.2000801698821757E+01, 5.6910684433093488E+00,-4.4525909220923499E-01,-9.7328974837319249E-01, 2.2991861176611028E-01
 9.9000000000000000E+03, 3.7735221057343367E+01,-1.4128979613503132E+01,-9.4976938753010636E+00, 4.8465903579954067E-01, 7.8565553332399607E-01,-2.2195480241579663E-01
 1.0000000000000000E+04, 4.5332270642725234E+00, 4.4336818129649771E+01,-5.8995118216792344E+00,-8.2617175878272853E-01,-2.9746110195359159E-02, 2.4299087704268332E-01
 1.0100000000000000E+04,-1.5128154105804574E+00,-3.1341848704004551E+01, 3.6792078151975378E+00, 1.1510071821775876E+00,-2.7703000798573718E-01,-3.0561362773926254E-01
 1.0200000000000000E+04, 3.5127632135231700E+01, 3.0041497059548004E+01,-1.3306626991850051E+01,-4.7884986435892374E-01, 6.2930352281741719E-01, 7.4012741694381351E-02
 1.0300000000000000E+04,-3.0631558642514729E+01, 9.0916754259166659E+00, 7.9571021652512703E+00,-1.0505905487672887E-01,-1.1602377204320284E+00, 1.5039690375909592E-01
 1.0400000000000000E+04, 4.1942889509374162E+01,-4.4083305827296320E+00,-1.1725667314611352E+01, 2.4192286691710815E-01, 8.4479724591489214E-01,-1.5753966557789978E-01
 1.0500000000000000E+04,-5.2033107113281538E+00, 4.2485881639337897E+01,-2.8783599676287710E+00,-8.2637656419796068E-01,-2.6728952581041476E-01, 2.6761135841949157E-01
 1.0600000000000000E+04, 1.1823464029806505E+01,-3.1812727391145142E+01,-1.4691262940934330E-01, 1.0909277011056970E+00, 1.5172475868859980E-01,-3.3250582238838461E-01
 1.0700000000000000E+04, 2.8742037018924961E+01, 3.6510309937090540E+01,-1.2119642270242878E+01,-6.1194457829660132E-01, 4.9248061570939833E-01, 1.2684720629422522E-01
 1.0800000000000000E+04,-2.9197614861430338E+01,-4.8177763534440672E+00, 8.9779417758057889E+00, 3.2332266428194367E-01,-1.1968474394361239E+00, 2.9685457142481379E-02
 1.0900000000000000E+04, 4.3412450703986643E+01, 5.3258297151984459E+00,-1.3157963040304347E+01, 2.4059577564706273E-02, 8.4397492018584130E-01,-9.4119876977709807E-02
 1.1000000000000000E+04,-1.4251940593535679E+01, 3.7949877354210344E+01, 2.2107416815586933E-01,-7.6843478810664145E-01,-5.1567243158497877E-01, 2.7641129995054847E-01
 1.1100000000000000E+04, 2.3166776309123993E+01,-2.8112566469424422E+01,-3.8257386432102574E+00, 9.1576892392779452E-01, 4.6472407655709808E-01,-3.1394385521005969E-01
 1.1200000000000000E+04, 2.1384212919110212E+01, 4.1066489840705025E+01,-1.0450492698150848E+01,-7.1349000290233933E-01, 3.3708430053068666E-01, 1.7242204616943274E-01
 1.1300000000000000E+04,-2.3091717028133008E+01,-1.7220404211382654E+01, 8.4828047103260555E+00, 7.3701771235546265E-01,-1.0318197605506225E+00,-1.0762652139282836E-01
 1.1400000000000000E+04, 4.2680595777836729E+01, 1.4230624129981280E+01,-1.3861375883613201E+01,-1.6052738792616081E-01, 8.0245255243763280E-01,-3.6107424320359113E-02
 1.1500000000000000E+04,-2.1663195774297574E+01, 3.1242647138161566E+01, 3.0700517896522070E+00,-6.4816740572066833E-01,-7.5166952232106343E-01, 2.6571529132698524E-01
 1.1600000000000000E+04, 3.1552074266499506E+01,-2.2182612215543770E+01,-6.8757104282574621E+00, 7.1064217387127271E-01, 6.5826856473258866E-01,-2.7423190991701751E-01
 1.1700000000000000E+04, 1.3952780362391273E+01, 4.3639148967460848E+01,-8.5507667338381577E+00,-7.8054619760466337E-01, 1.7697215005539160E-01, 2.0843316607060008E-01
 1.1800000000000000E+04,-1.4265736206057616E+01,-2.5814736298058218E+01, 6.7984510897595412E+00, 1.0132545291421817E+00,-7.2837545232801604E-01,-2.1933438336214189E-01
 1.1900000000000000E+04, 4.0590767227303544E+01, 2.1554503813197872E+01,-1.4001412204552976E+01,-3.0393204329368828E-01, 7.3968116982406140E-01, 1.2239055618412650E-02
